,stationCode,station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,mechanical,ebike
961,17009,37879071,1,1,"[{'mechanical': 0}, {'ebike': 1}]",31,31,1,1,1,1669293332,0,1
962,14011,58311330,1,1,"[{'mechanical': 1}, {'ebike': 0}]",22,22,1,1,1,1669293405,1,0
963,15008,41464928,10,10,"[{'mechanical': 10}, {'ebike': 0}]",51,51,1,1,1,1669293689,10,0
964,20022,54000619,1,1,"[{'mechanical': 0}, {'ebike': 1}]",32,32,1,1,1,1669293707,0,1
965,12036,101008598,2,2,"[{'mechanical': 0}, {'ebike': 2}]",40,40,1,1,1,1669293181,0,2
966,5007,82332239,25,25,"[{'mechanical': 7}, {'ebike': 18}]",9,9,1,1,1,1669293532,7,18
967,14026,75525462,1,1,"[{'mechanical': 0}, {'ebike': 1}]",44,44,1,1,1,1669293617,0,1
968,16105,15462861,16,16,"[{'mechanical': 6}, {'ebike': 10}]",15,15,1,1,1,1669293733,6,10
969,10008,95845524,7,7,"[{'mechanical': 5}, {'ebike': 2}]",9,9,1,1,1,1669293666,5,2
970,16012,38407,27,27,"[{'mechanical': 8}, {'ebike': 19}]",7,7,1,1,1,1669293736,8,19
971,16036,82554449,54,54,"[{'mechanical': 40}, {'ebike': 14}]",6,6,1,1,1,1669293690,40,14
972,42505,39535340,3,3,"[{'mechanical': 1}, {'ebike': 2}]",26,26,1,1,1,1669293411,1,2
973,8117,1062797394,23,23,"[{'mechanical': 12}, {'ebike': 11}]",2,2,1,1,1,1669293712,12,11
974,6010,7295,7,7,"[{'mechanical': 3}, {'ebike': 4}]",7,7,1,1,1,1669293562,3,4
975,12015,54000570,1,1,"[{'mechanical': 1}, {'ebike': 0}]",35,35,1,1,1,1669293513,1,0
976,48004,1062256852,1,1,"[{'mechanical': 1}, {'ebike': 0}]",17,17,1,1,1,1669293551,1,0
977,26004,1057373549,19,19,"[{'mechanical': 11}, {'ebike': 8}]",2,2,1,1,1,1669293742,11,8
978,18139,653089942,3,3,"[{'mechanical': 1}, {'ebike': 2}]",15,15,1,1,1,1669293613,1,2
979,1020,128841079,32,32,"[{'mechanical': 19}, {'ebike': 13}]",5,5,1,1,1,1669293574,19,13
980,1006,220504949,3,3,"[{'mechanical': 3}, {'ebike': 0}]",29,29,1,1,1,1669293652,3,0
981,11112,15308712,3,3,"[{'mechanical': 2}, {'ebike': 1}]",17,17,1,1,1,1669293637,2,1
982,15001,38060,7,7,"[{'mechanical': 2}, {'ebike': 5}]",36,36,1,1,1,1669293552,2,5
983,19110,27296946,20,20,"[{'mechanical': 14}, {'ebike': 6}]",7,7,1,1,1,1669293603,14,6
984,4006,265201872,12,12,"[{'mechanical': 8}, {'ebike': 4}]",38,38,1,1,1,1669293521,8,4
985,22201,653143563,2,2,"[{'mechanical': 0}, {'ebike': 2}]",27,27,1,1,1,1669293715,0,2
986,3008,443153677,26,26,"[{'mechanical': 16}, {'ebike': 10}]",7,7,1,1,1,1669293704,16,10
987,5015,66505510,4,4,"[{'mechanical': 1}, {'ebike': 3}]",58,58,1,1,1,1669293662,1,3
988,10032,66491391,1,1,"[{'mechanical': 0}, {'ebike': 1}]",30,30,1,1,1,1669293674,0,1
989,45002,1062245074,21,21,"[{'mechanical': 17}, {'ebike': 4}]",6,6,1,1,1,1669293712,17,4
990,16042,201923447,12,12,"[{'mechanical': 9}, {'ebike': 3}]",22,22,1,1,1,1669293659,9,3
991,18202,9931940126,0,0,"[{'mechanical': 0}, {'ebike': 0}]",37,37,1,1,1,1669293705,0,0
992,15128,1057758764,2,2,"[{'mechanical': 0}, {'ebike': 2}]",34,34,1,1,1,1669293559,0,2
993,44014,653144717,3,3,"[{'mechanical': 0}, {'ebike': 3}]",22,22,1,1,1,1669293728,0,3
994,12037,42275164,3,3,"[{'mechanical': 1}, {'ebike': 2}]",33,33,1,1,1,1669293516,1,2
995,17019,125623876,4,4,"[{'mechanical': 0}, {'ebike': 4}]",15,15,1,1,1,1669293258,0,4
996,16037,85031184,14,14,"[{'mechanical': 11}, {'ebike': 3}]",36,36,1,1,1,1669293696,11,3
997,47003,97824043,17,17,"[{'mechanical': 13}, {'ebike': 4}]",3,3,1,1,1,1669293552,13,4
998,18004,66491379,2,2,"[{'mechanical': 0}, {'ebike': 2}]",10,10,1,1,1,1669293684,0,2
999,20034,39169029,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293549,0,0
1000,16013,35600927,7,7,"[{'mechanical': 6}, {'ebike': 1}]",28,28,1,1,1,1669293654,6,1
1001,7012,100868590,16,16,"[{'mechanical': 10}, {'ebike': 6}]",9,9,1,1,1,1669293686,10,6
1002,20008,54000616,0,0,"[{'mechanical': 0}, {'ebike': 0}]",32,32,1,1,1,1669293736,0,0
1003,14103,27364642,4,4,"[{'mechanical': 1}, {'ebike': 3}]",23,23,1,1,1,1669293723,1,3
1004,18034,66491381,2,2,"[{'mechanical': 2}, {'ebike': 0}]",30,30,1,1,1,1669293400,2,0
1005,6104,49094984,20,20,"[{'mechanical': 7}, {'ebike': 13}]",16,16,1,1,1,1669293675,7,13
1006,12019,77773,1,1,"[{'mechanical': 1}, {'ebike': 0}]",25,25,1,1,1,1669293639,1,0
1007,16102,15463487,6,6,"[{'mechanical': 0}, {'ebike': 6}]",21,21,1,1,1,1669293692,0,6
1008,20104,52518,1,1,"[{'mechanical': 0}, {'ebike': 1}]",20,20,1,1,1,1669293439,0,1
1009,14135,1062874070,4,4,"[{'mechanical': 1}, {'ebike': 3}]",35,35,1,1,1,1669293732,1,3
1010,21309,82574198,2,2,"[{'mechanical': 1}, {'ebike': 1}]",37,37,1,1,1,1669293574,1,1
1011,20001,30730,3,3,"[{'mechanical': 3}, {'ebike': 0}]",33,33,1,1,1,1669293723,3,0
1012,20024,27415389,1,1,"[{'mechanical': 0}, {'ebike': 1}]",28,28,1,1,1,1669293692,0,1
1013,3010,66491367,17,17,"[{'mechanical': 15}, {'ebike': 2}]",0,0,1,1,1,1669293714,15,2
1014,12156,1062802530,0,0,"[{'mechanical': 0}, {'ebike': 0}]",22,22,1,1,1,1669293286,0,0
1015,18140,653091206,4,4,"[{'mechanical': 1}, {'ebike': 3}]",35,35,1,1,1,1669293439,1,3
1016,4108,653042678,4,4,"[{'mechanical': 2}, {'ebike': 2}]",19,19,1,1,1,1669293641,2,2
1017,1007,75345531,12,12,"[{'mechanical': 8}, {'ebike': 4}]",2,2,1,1,1,1669293440,8,4
1018,13005,66505516,9,9,"[{'mechanical': 7}, {'ebike': 2}]",36,36,1,1,1,1669293741,7,2
1019,19002,49341735,1,1,"[{'mechanical': 0}, {'ebike': 1}]",38,38,1,1,1,1669293669,0,1
1020,9009,15309674,8,8,"[{'mechanical': 4}, {'ebike': 4}]",10,10,1,1,1,1669293722,4,4
1021,9037,129023855,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293721,0,0
1022,8110,54000554,14,14,"[{'mechanical': 8}, {'ebike': 6}]",18,18,1,1,1,1669293730,8,6
1023,10034,27414902,3,3,"[{'mechanical': 2}, {'ebike': 1}]",17,17,1,1,1,1669293381,2,1
1024,19201,2515672078,5,5,"[{'mechanical': 2}, {'ebike': 3}]",18,18,1,1,1,1669293706,2,3
1025,19010,35317080,8,8,"[{'mechanical': 5}, {'ebike': 3}]",13,13,1,1,1,1669293689,5,3
1026,22301,653146273,2,2,"[{'mechanical': 0}, {'ebike': 2}]",17,17,1,1,1,1669293647,0,2
1027,15132,1062882947,0,0,"[{'mechanical': 0}, {'ebike': 0}]",20,20,1,1,1,1669293589,0,0
1028,41405,653091677,16,16,"[{'mechanical': 10}, {'ebike': 6}]",8,8,1,1,1,1669293737,10,6
1029,20006,35472299,3,3,"[{'mechanical': 1}, {'ebike': 2}]",7,7,1,1,1,1669293561,1,2
1030,21026,1805255023,20,20,"[{'mechanical': 10}, {'ebike': 10}]",10,10,1,1,1,1669293733,10,10
1031,2015,66489651,32,32,"[{'mechanical': 19}, {'ebike': 13}]",0,0,1,1,1,1669293724,19,13
1032,32013,1057207064,21,21,"[{'mechanical': 6}, {'ebike': 15}]",2,2,1,1,1,1669293614,6,15
1033,11037,312165511,4,4,"[{'mechanical': 2}, {'ebike': 2}]",29,29,1,1,1,1669293723,2,2
1034,21953,1062982815,0,0,"[{'mechanical': 0}, {'ebike': 0}]",20,20,1,1,1,1669293727,0,0
1035,7021,128890772,10,10,"[{'mechanical': 6}, {'ebike': 4}]",16,16,1,1,1,1669293682,6,4
1036,3001,266963426,25,25,"[{'mechanical': 21}, {'ebike': 4}]",23,23,1,1,1,1669293734,21,4
1037,12112,7268,1,1,"[{'mechanical': 1}, {'ebike': 0}]",29,29,1,1,1,1669293570,1,0
1038,14137,1237624420,1,1,"[{'mechanical': 0}, {'ebike': 1}]",29,29,1,1,1,1669293711,0,1
1039,14019,27415179,1,1,"[{'mechanical': 0}, {'ebike': 1}]",21,21,1,1,1,1669293559,0,1
1040,16103,213687475,20,20,"[{'mechanical': 1}, {'ebike': 19}]",2,2,1,1,1,1669293651,1,19
1041,31709,129152818,2,2,"[{'mechanical': 1}, {'ebike': 1}]",17,17,1,1,1,1669293735,1,1
1042,10006,27313492,8,8,"[{'mechanical': 3}, {'ebike': 5}]",16,16,1,1,1,1669293719,3,5
1043,10011,338824395,8,8,"[{'mechanical': 5}, {'ebike': 3}]",7,7,1,1,1,1669293696,5,3
1044,3011,100760396,22,22,"[{'mechanical': 16}, {'ebike': 6}]",5,5,1,1,1,1669293693,16,6
1045,10027,210585225,1,1,"[{'mechanical': 1}, {'ebike': 0}]",16,16,1,1,1,1669293709,1,0
1046,10009,82396562,7,7,"[{'mechanical': 5}, {'ebike': 2}]",12,12,1,1,1,1669293309,5,2
1047,12002,39626277,12,12,"[{'mechanical': 11}, {'ebike': 1}]",3,3,1,1,1,1669293725,11,1
1048,8028,128932790,27,27,"[{'mechanical': 7}, {'ebike': 20}]",0,0,1,1,1,1669293687,7,20
1049,22401,262607058,2,2,"[{'mechanical': 0}, {'ebike': 2}]",31,31,1,1,1,1669293567,0,2
1050,21506,1074095810,13,13,"[{'mechanical': 4}, {'ebike': 9}]",9,9,1,1,1,1669293370,4,9
1051,4103,128880156,5,5,"[{'mechanical': 4}, {'ebike': 1}]",16,16,1,1,1,1669293709,4,1
1052,20029,27415411,1,1,"[{'mechanical': 1}, {'ebike': 0}]",22,22,1,1,1,1669293642,1,0
1053,2003,210387163,2,2,"[{'mechanical': 1}, {'ebike': 1}]",28,28,1,1,1,1669293657,1,1
1054,22503,653150828,1,1,"[{'mechanical': 0}, {'ebike': 1}]",17,17,1,1,1,1669293264,0,1
1055,1102,443654970,5,5,"[{'mechanical': 4}, {'ebike': 1}]",30,30,1,1,1,1669293694,4,1
1056,21110,27415512,12,12,"[{'mechanical': 12}, {'ebike': 0}]",23,23,1,1,1,1669293733,12,0
1057,13017,15153595,1,1,"[{'mechanical': 0}, {'ebike': 1}]",32,32,1,1,1,1669293724,0,1
1058,2002,54000465,11,11,"[{'mechanical': 4}, {'ebike': 7}]",15,15,1,1,1,1669293521,4,7
1059,15111,471094898,3,3,"[{'mechanical': 1}, {'ebike': 2}]",22,22,1,1,1,1669293594,1,2
1060,3005,66499894,9,9,"[{'mechanical': 5}, {'ebike': 4}]",19,19,1,1,1,1669293520,5,4
1061,2005,100759356,13,13,"[{'mechanical': 7}, {'ebike': 6}]",1,1,1,1,1,1669293628,7,6
1062,19129,1062911162,2,2,"[{'mechanical': 1}, {'ebike': 1}]",27,27,1,1,1,1669293149,1,1
1063,2021,42341698,42,42,"[{'mechanical': 25}, {'ebike': 17}]",0,0,1,1,1,1669293739,25,17
1064,24006,653187900,1,1,"[{'mechanical': 1}, {'ebike': 0}]",36,36,1,1,1,1669293496,1,0
1065,3009,128874528,10,10,"[{'mechanical': 3}, {'ebike': 7}]",8,8,1,1,1,1669293735,3,7
1066,14132,1062827573,1,1,"[{'mechanical': 0}, {'ebike': 1}]",29,29,1,1,1,1669293666,0,1
1067,4014,54000542,4,4,"[{'mechanical': 1}, {'ebike': 3}]",22,22,1,1,1,1669293588,1,3
1068,26005,1074187051,3,3,"[{'mechanical': 0}, {'ebike': 3}]",25,25,1,1,1,1669293627,0,3
1069,5122,1063971944,21,21,"[{'mechanical': 10}, {'ebike': 11}]",7,7,1,1,1,1669293640,10,11
1070,3012,331153695,16,16,"[{'mechanical': 12}, {'ebike': 4}]",6,6,1,1,1,1669293588,12,4
1071,23702,1074142878,3,3,"[{'mechanical': 1}, {'ebike': 2}]",16,16,1,1,1,1669293643,1,2
1072,14022,213680246,7,7,"[{'mechanical': 0}, {'ebike': 7}]",27,27,1,1,1,1669293427,0,7
1073,13125,1064000778,49,49,"[{'mechanical': 48}, {'ebike': 1}]",2,2,1,1,1,1669293712,48,1
1074,19012,1074060095,0,0,"[{'mechanical': 0}, {'ebike': 0}]",27,27,1,1,1,1669293540,0,0
1075,12020,1057290902,3,3,"[{'mechanical': 3}, {'ebike': 0}]",41,41,1,1,1,1669293723,3,0
1076,31001,80419347,20,20,"[{'mechanical': 16}, {'ebike': 4}]",5,5,1,1,1,1669293709,16,4
1077,21507,1063000561,9,9,"[{'mechanical': 8}, {'ebike': 1}]",11,11,1,1,1,1669293467,8,1
1078,22306,11874261013,3,3,"[{'mechanical': 1}, {'ebike': 2}]",17,17,1,1,1,1669293436,1,2
1079,14023,213680553,3,3,"[{'mechanical': 2}, {'ebike': 1}]",49,49,1,1,1,1669293170,2,1
1080,22502,1063012692,1,1,"[{'mechanical': 0}, {'ebike': 1}]",16,16,1,1,1,1669293699,0,1
1081,3006,54000538,12,12,"[{'mechanical': 9}, {'ebike': 3}]",18,18,1,1,1,1669293687,9,3
1082,15062,82499609,6,6,"[{'mechanical': 5}, {'ebike': 1}]",30,30,1,1,1,1669293741,5,1
1083,18136,1064008882,0,0,"[{'mechanical': 0}, {'ebike': 0}]",20,20,1,1,1,1669293703,0,0
1084,22504,653152142,3,3,"[{'mechanical': 0}, {'ebike': 3}]",16,16,1,1,1,1669293565,0,3
1085,19111,653094517,1,1,"[{'mechanical': 0}, {'ebike': 1}]",35,35,1,1,1,1669293670,0,1
1086,9111,129029327,10,10,"[{'mechanical': 9}, {'ebike': 1}]",9,9,1,1,1,1669293715,9,1
1087,48005,1063429705,0,0,"[{'mechanical': 0}, {'ebike': 0}]",22,22,1,1,1,1669293417,0,0
1088,14133,1062833975,0,0,"[{'mechanical': 0}, {'ebike': 0}]",33,33,1,1,1,1669293634,0,0
1089,4017,48800374,12,12,"[{'mechanical': 9}, {'ebike': 3}]",0,0,1,1,1,1669293741,9,3
1090,21215,2515756572,4,4,"[{'mechanical': 1}, {'ebike': 3}]",28,28,1,1,1,1669293631,1,3
1091,41208,1063410400,11,11,"[{'mechanical': 6}, {'ebike': 5}]",8,8,1,1,1,1669293643,6,5
1092,42704,80298493,9,9,"[{'mechanical': 1}, {'ebike': 8}]",16,16,1,1,1,1669293738,1,8
1093,21706,98132679,3,3,"[{'mechanical': 1}, {'ebike': 2}]",45,45,1,1,1,1669293661,1,2
1094,3003,96608796,23,23,"[{'mechanical': 19}, {'ebike': 4}]",5,5,1,1,1,1669293617,19,4
1095,4012,58391194,8,8,"[{'mechanical': 4}, {'ebike': 4}]",17,17,1,1,1,1669293741,4,4
1096,1014,478250062,19,19,"[{'mechanical': 16}, {'ebike': 3}]",3,3,1,1,1,1669293645,16,3
1097,4009,128878135,16,16,"[{'mechanical': 16}, {'ebike': 0}]",8,8,1,1,1,1669293663,16,0
1098,4101,1396728955,10,10,"[{'mechanical': 5}, {'ebike': 5}]",10,10,1,1,1,1669293721,5,5
1099,26006,1063044618,2,2,"[{'mechanical': 1}, {'ebike': 1}]",25,25,1,1,1,1669293727,1,1
1100,42211,11908510683,13,13,"[{'mechanical': 10}, {'ebike': 3}]",13,13,1,1,1,1669293608,10,3
1101,42026,1063421211,1,1,"[{'mechanical': 1}, {'ebike': 0}]",38,38,1,1,1,1669293371,1,0
1102,2012,569583918,40,40,"[{'mechanical': 25}, {'ebike': 15}]",2,2,1,1,1,1669293726,25,15
1103,16044,129083553,16,16,"[{'mechanical': 12}, {'ebike': 4}]",15,15,1,1,1,1669293742,12,4
1104,44001,1074204954,26,26,"[{'mechanical': 21}, {'ebike': 5}]",1,1,1,1,1,1669293708,21,5
1105,4015,100767550,12,12,"[{'mechanical': 9}, {'ebike': 3}]",26,26,1,1,1,1669293563,9,3
1106,12163,1074333296,2,2,"[{'mechanical': 0}, {'ebike': 2}]",40,40,1,1,1,1669293628,0,2
1107,3004,442739463,8,8,"[{'mechanical': 4}, {'ebike': 4}]",8,8,1,1,1,1669293677,4,4
1108,3002,54000537,10,10,"[{'mechanical': 8}, {'ebike': 2}]",6,6,1,1,1,1669293716,8,2
1109,4007,380891087,29,29,"[{'mechanical': 26}, {'ebike': 3}]",5,5,1,1,1,1669293725,26,3
1110,10041,1063984816,1,1,"[{'mechanical': 0}, {'ebike': 1}]",16,16,1,1,1,1669293667,0,1
1111,21509,11908496227,0,0,"[{'mechanical': 0}, {'ebike': 0}]",23,23,1,1,1,1669293166,0,0
1112,13054,49423507,41,41,"[{'mechanical': 29}, {'ebike': 12}]",11,11,1,1,1,1669293725,29,12
1113,1012,128834707,18,18,"[{'mechanical': 11}, {'ebike': 7}]",2,2,1,1,1,1669293734,11,7
1114,2004,78374110,8,8,"[{'mechanical': 3}, {'ebike': 5}]",9,9,1,1,1,1669293716,3,5
1115,19130,653097126,2,2,"[{'mechanical': 1}, {'ebike': 1}]",22,22,1,1,1,1669293577,1,1
1116,35012,391845823,1,1,"[{'mechanical': 0}, {'ebike': 1}]",24,24,1,1,1,1669293685,0,1
1117,1018,210386007,20,20,"[{'mechanical': 17}, {'ebike': 3}]",0,0,1,1,1,1669293606,17,3
1118,21505,653140345,1,1,"[{'mechanical': 0}, {'ebike': 1}]",22,22,1,1,1,1669293670,0,1
1119,2016,15290700,6,6,"[{'mechanical': 3}, {'ebike': 3}]",14,14,1,1,1,1669293425,3,3
1120,33020,2515885093,24,24,"[{'mechanical': 12}, {'ebike': 12}]",4,4,1,1,1,1669293679,12,12
1121,2009,120564786,57,57,"[{'mechanical': 33}, {'ebike': 24}]",1,1,1,1,1,1669293664,33,24
1122,9039,54001189,22,22,"[{'mechanical': 12}, {'ebike': 10}]",2,2,1,1,1,1669293646,12,10
1123,22506,653153519,2,2,"[{'mechanical': 1}, {'ebike': 1}]",17,17,1,1,1,1669293742,1,1
1124,13038,39887632,5,5,"[{'mechanical': 2}, {'ebike': 3}]",20,20,1,1,1,1669293623,2,3
1125,2008,6293,25,25,"[{'mechanical': 10}, {'ebike': 15}]",3,3,1,1,1,1669293472,10,15
1126,32019,653072212,21,21,"[{'mechanical': 13}, {'ebike': 8}]",7,7,1,1,1,1669293632,13,8
1127,1026,128843085,28,28,"[{'mechanical': 20}, {'ebike': 8}]",2,2,1,1,1,1669293612,20,8
1128,23101,1063027377,1,1,"[{'mechanical': 0}, {'ebike': 1}]",24,24,1,1,1,1669293490,0,1
1129,1025,276989966,14,14,"[{'mechanical': 8}, {'ebike': 6}]",0,0,1,1,1,1669293673,8,6
1130,18015,15433394,1,1,"[{'mechanical': 0}, {'ebike': 1}]",39,39,1,1,1,1669293682,0,1
1131,4018,6352,10,10,"[{'mechanical': 10}, {'ebike': 0}]",8,8,1,1,1,1669293651,10,0
1132,17106,653085678,1,1,"[{'mechanical': 1}, {'ebike': 0}]",22,22,1,1,1,1669293399,1,0
1133,1116,6245,23,23,"[{'mechanical': 11}, {'ebike': 12}]",2,2,1,1,1,1669293725,11,12
1134,27001,1063053136,4,4,"[{'mechanical': 3}, {'ebike': 1}]",14,14,1,1,1,1669293538,3,1
1135,12157,581480367,3,3,"[{'mechanical': 3}, {'ebike': 0}]",64,64,1,1,1,1669293741,3,0
1136,1017,27414358,19,19,"[{'mechanical': 11}, {'ebike': 8}]",1,1,1,1,1,1669293617,11,8
1137,15040,101751231,2,2,"[{'mechanical': 1}, {'ebike': 1}]",33,33,1,1,1,1669293706,1,1
1138,12164,1074339090,12,12,"[{'mechanical': 11}, {'ebike': 1}]",13,13,1,1,1,1669293399,11,1
1139,14134,1062844489,1,1,"[{'mechanical': 0}, {'ebike': 1}]",31,31,1,1,1,1669293736,0,1
1140,17021,54000596,2,2,"[{'mechanical': 1}, {'ebike': 1}]",32,32,1,1,1,1669293365,1,1
1141,6026,39169877,27,27,"[{'mechanical': 18}, {'ebike': 9}]",38,38,1,1,1,1669293696,18,9
1142,22601,653155159,5,5,"[{'mechanical': 0}, {'ebike': 5}]",17,17,1,1,1,1669293389,0,5
1143,42018,653099465,9,9,"[{'mechanical': 6}, {'ebike': 3}]",21,21,1,1,1,1669293606,6,3
1144,48008,1810975577,0,0,"[{'mechanical': 0}, {'ebike': 0}]",30,30,1,1,1,1669293334,0,0
1145,6007,100790494,10,10,"[{'mechanical': 4}, {'ebike': 6}]",14,14,1,1,1,1669293730,4,6
1146,3007,653040243,22,22,"[{'mechanical': 15}, {'ebike': 7}]",1,1,1,1,1,1669293742,15,7
1147,31020,1063061372,0,0,"[{'mechanical': 0}, {'ebike': 0}]",35,35,1,1,1,1669293514,0,0
1148,28005,2705356759,8,8,"[{'mechanical': 6}, {'ebike': 2}]",16,16,1,1,1,1669293741,6,2
1149,16139,2705290225,18,18,"[{'mechanical': 15}, {'ebike': 3}]",11,11,1,1,1,1669293709,15,3
1150,35005,214019379,10,10,"[{'mechanical': 1}, {'ebike': 9}]",17,17,1,1,1,1669293539,1,9
1151,18112,82574979,0,0,"[{'mechanical': 0}, {'ebike': 0}]",24,24,1,1,1,1669293701,0,0
1152,10201,1599896463,3,3,"[{'mechanical': 2}, {'ebike': 1}]",20,20,1,1,1,1669293693,2,1
1153,48007,1987547083,4,4,"[{'mechanical': 2}, {'ebike': 2}]",26,26,1,1,1,1669293725,2,2
1154,5003,35380305,28,28,"[{'mechanical': 2}, {'ebike': 26}]",4,4,1,1,1,1669293683,2,26
1155,27006,2705338817,3,3,"[{'mechanical': 1}, {'ebike': 2}]",17,17,1,1,1,1669293657,1,2
1156,42028,1074410417,2,2,"[{'mechanical': 1}, {'ebike': 1}]",25,25,1,1,1,1669293735,1,1
1157,1023,323468705,17,17,"[{'mechanical': 13}, {'ebike': 4}]",3,3,1,1,1,1669293646,13,4
1158,12166,1074352578,19,19,"[{'mechanical': 17}, {'ebike': 2}]",5,5,1,1,1,1669293699,17,2
1159,22603,653156540,0,0,"[{'mechanical': 0}, {'ebike': 0}]",35,35,1,1,1,1669293474,0,0
1160,12113,54000573,2,2,"[{'mechanical': 1}, {'ebike': 1}]",44,44,1,1,1,1669293263,1,1
1161,2109,653031913,18,18,"[{'mechanical': 14}, {'ebike': 4}]",1,1,1,1,1,1669293447,14,4
1162,16010,129080400,9,9,"[{'mechanical': 0}, {'ebike': 9}]",11,11,1,1,1,1669293601,0,9
1163,21119,1981490798,19,19,"[{'mechanical': 16}, {'ebike': 3}]",4,4,1,1,1,1669293678,16,3
1164,23042,1074428106,9,9,"[{'mechanical': 8}, {'ebike': 1}]",18,18,1,1,1,1669293518,8,1
1165,2102,66491366,36,36,"[{'mechanical': 18}, {'ebike': 18}]",1,1,1,1,1,1669293686,18,18
1166,42019,653102462,35,35,"[{'mechanical': 29}, {'ebike': 6}]",7,7,1,1,1,1669293576,29,6
1167,19046,653092274,2,2,"[{'mechanical': 0}, {'ebike': 2}]",29,29,1,1,1,1669293647,0,2
1168,32020,1057210479,2,2,"[{'mechanical': 1}, {'ebike': 1}]",13,13,1,1,1,1669293579,1,1
1169,2020,27414527,18,18,"[{'mechanical': 12}, {'ebike': 6}]",0,0,1,1,1,1669293672,12,6
1170,32022,16816575934,0,0,"[{'mechanical': 0}, {'ebike': 0}]",12,12,0,0,0,1666669041,0,0
1171,1015,210328645,12,12,"[{'mechanical': 6}, {'ebike': 6}]",4,4,1,1,1,1669293550,6,6
1172,1008,311153993,31,31,"[{'mechanical': 16}, {'ebike': 15}]",0,0,1,1,1,1669293694,16,15
1173,2006,99886640,13,13,"[{'mechanical': 8}, {'ebike': 5}]",10,10,1,1,1,1669293597,8,5
1174,9019,6297,2,2,"[{'mechanical': 0}, {'ebike': 2}]",16,16,1,1,1,1669293335,0,2
1175,1013,53999465,0,0,"[{'mechanical': 0}, {'ebike': 0}]",67,67,1,0,0,1669293542,0,0
1176,1024,208603342,18,18,"[{'mechanical': 14}, {'ebike': 4}]",3,3,1,1,1,1669293694,14,4
1177,44004,632086890,19,19,"[{'mechanical': 17}, {'ebike': 2}]",9,9,1,1,1,1669293539,17,2
1178,20010,653104215,0,0,"[{'mechanical': 0}, {'ebike': 0}]",32,32,1,1,1,1669293733,0,0
1179,19118,54000557,2,2,"[{'mechanical': 0}, {'ebike': 2}]",19,19,1,1,1,1669293601,0,2
1180,21011,653110858,6,6,"[{'mechanical': 5}, {'ebike': 1}]",17,17,1,1,1,1669293421,5,1
1181,12016,49424560,3,3,"[{'mechanical': 2}, {'ebike': 1}]",32,32,1,1,1,1669293666,2,1
1182,23301,653165196,3,3,"[{'mechanical': 2}, {'ebike': 1}]",23,23,1,1,1,1669293654,2,1
1183,10166,2002864789,8,8,"[{'mechanical': 1}, {'ebike': 7}]",7,7,1,1,1,1669293668,1,7
1184,42210,11146696292,25,25,"[{'mechanical': 21}, {'ebike': 4}]",4,4,1,1,1,1669293628,21,4
1185,34013,11146714746,2,2,"[{'mechanical': 0}, {'ebike': 2}]",23,23,1,1,1,1669293727,0,2
1186,44008,1074390359,0,0,"[{'mechanical': 0}, {'ebike': 0}]",33,33,1,0,0,1669293193,0,0
1187,15058,101761298,48,48,"[{'mechanical': 34}, {'ebike': 14}]",9,9,1,1,1,1669293653,34,14
1188,23104,653159330,23,23,"[{'mechanical': 17}, {'ebike': 6}]",5,5,1,1,1,1669293466,17,6
1189,20140,653107480,3,3,"[{'mechanical': 1}, {'ebike': 2}]",19,19,1,1,1,1669293642,1,2
1190,48012,1988517250,1,1,"[{'mechanical': 0}, {'ebike': 1}]",25,25,1,1,1,1669293644,0,1
1191,20048,74864208,0,0,"[{'mechanical': 0}, {'ebike': 0}]",28,28,1,1,1,1669293568,0,0
1192,23303,653166892,9,9,"[{'mechanical': 3}, {'ebike': 6}]",20,20,1,1,1,1669293623,3,6
1193,42022,653106960,28,28,"[{'mechanical': 26}, {'ebike': 2}]",9,9,1,1,1,1669293666,26,2
1194,15018,82468690,1,1,"[{'mechanical': 0}, {'ebike': 1}]",53,53,1,1,1,1669293544,0,1
1195,17020,39565873,10,10,"[{'mechanical': 2}, {'ebike': 8}]",17,17,1,1,1,1669293650,2,8
1196,26012,16899499876,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1667559397,0,0
1197,45004,1074398925,34,34,"[{'mechanical': 15}, {'ebike': 19}]",2,2,1,1,1,1669293721,15,19
1198,23202,12225158518,0,0,"[{'mechanical': 0}, {'ebike': 0}]",27,27,1,1,1,1669293213,0,0
1199,2022,54000536,20,20,"[{'mechanical': 15}, {'ebike': 5}]",15,15,1,1,1,1669293689,15,5
1200,13049,567884788,19,19,"[{'mechanical': 12}, {'ebike': 7}]",2,2,1,1,1,1669293673,12,7
1201,6015,99950133,19,19,"[{'mechanical': 11}, {'ebike': 8}]",33,33,1,1,1,1669293741,11,8
1202,17202,16899518505,0,0,"[{'mechanical': 0}, {'ebike': 0}]",0,0,0,0,0,1667483471,0,0
1203,13051,549480297,19,19,"[{'mechanical': 11}, {'ebike': 8}]",4,4,1,1,1,1669293667,11,8
